route_id,seq,node_id,lon,lat
2486710547__2334439514__cand_07_penalty,27,1788788654,-8.6256232,41.1669453
2486710547__2334439514__cand_07_penalty,28,1225943158,-8.6264102,41.1669453
2486710547__2334439514__cand_07_penalty,29,126592365,-8.626429,41.1667835
2486710547__2334439514__cand_07_penalty,30,10876563845,-8.6267656,41.1665711
2486710547__2334439514__cand_07_penalty,31,1216466439,-8.6276843,41.1662903
2486710547__2334439514__cand_07_penalty,32,1837918508,-8.6299878,41.1654052
2486710547__2334439514__cand_07_penalty,33,12417171023,-8.6302928,41.1652903
2486710547__2334439514__cand_07_penalty,34,122432550,-8.6308069,41.1650366
2486710547__2334439514__cand_07_penalty,35,12148105774,-8.6317726,41.1646119
2486710547__2334439514__cand_07_penalty,36,2284963407,-8.6319782,41.1645119
2486710547__2334439514__cand_07_penalty,37,1788788569,-8.6322544,41.1643775
2486710547__2334439514__cand_07_penalty,38,343646772,-8.6327818,41.1641134
2486710547__2334439514__cand_07_penalty,39,122432560,-8.6336666,41.1637296
2486710547__2334439514__cand_07_penalty,40,4442997329,-8.6350051,41.163893
2486710547__2334439514__cand_07_penalty,41,7188055852,-8.6353728,41.1639969
2486710547__2334439514__cand_07_penalty,42,1243857985,-8.6354257,41.1639779
2486710547__2334439514__cand_07_penalty,43,2215508913,-8.6364325,41.1643134
2486710547__2334439514__cand_07_penalty,44,112594210,-8.6371713,41.1645081
2486710547__2334439514__cand_07_penalty,45,4722746637,-8.6411456,41.1664146
2486710547__2334439514__cand_07_penalty,46,4722746602,-8.6440568,41.1688009
2486710547__2334439514__cand_07_penalty,47,112263308,-8.6526817,41.1758181
2486710547__2334439514__cand_07_penalty,48,4656694945,-8.6534668,41.1765788
2486710547__2334439514__cand_07_penalty,49,4656694942,-8.6539205,41.1769507
2486710547__2334439514__cand_07_penalty,50,111649545,-8.6542056,41.17718
2486710547__2334439514__cand_07_penalty,51,5476877921,-8.6550611,41.1779551
2486710547__2334439514__cand_07_penalty,52,111636738,-8.6550529,41.1779667
2486710547__2334439514__cand_07_penalty,53,111636742,-8.655249,41.1783026
2486710547__2334439514__cand_07_penalty,54,111636743,-8.6552994,41.1783165
2486710547__2334439514__cand_07_penalty,55,111641319,-8.6563727,41.1790288
2486710547__2334439514__cand_07_penalty,56,13852195176,-8.6565468,41.1791884
2486710547__2334439514__cand_07_penalty,57,5971114298,-8.6566127,41.179248
2486710547__2334439514__cand_07_penalty,58,1837851160,-8.6571395,41.1800446
2486710547__2334439514__cand_07_penalty,59,4179753871,-8.6571768,41.1803246
2486710547__2334439514__cand_07_penalty,60,8785232252,-8.6571604,41.1810059
2486710547__2334439514__cand_07_penalty,61,6056394005,-8.6570145,41.1813551
2486710547__2334439514__cand_07_penalty,62,4604362038,-8.6569802,41.1814796
2486710547__2334439514__cand_07_penalty,63,11028522873,-8.6569805,41.1815372
2486710547__2334439514__cand_07_penalty,64,297353358,-8.6565758,41.1823484
2486710547__2334439514__cand_07_penalty,65,4605936269,-8.6557373,41.182522
2486710547__2334439514__cand_07_penalty,66,10543626671,-8.6548636,41.1826902
2486710547__2334439514__cand_07_penalty,67,8788346770,-8.6546715,41.1827221
2486710547__2334439514__cand_07_penalty,68,1837851208,-8.6545113,41.1818884
2486710547__2334439514__cand_07_penalty,69,4604359585,-8.6545657,41.181833
2486710547__2334439514__cand_07_penalty,70,6094493381,-8.6544685,41.181699
2486710547__2334439514__cand_07_penalty,71,2334439514,-8.6539827,41.1800319
2486710547__2334439514__cand_08_stochastic,0,2486710547,-8.6110801,41.1726391
2486710547__2334439514__cand_08_stochastic,1,2486710615,-8.6128275,41.1727662
2486710547__2334439514__cand_08_stochastic,2,11105950327,-8.6131401,41.1736741
2486710547__2334439514__cand_08_stochastic,3,11105950339,-8.6132498,41.1739547
2486710547__2334439514__cand_08_stochastic,4,128560429,-8.6132806,41.1740298
2486710547__2334439514__cand_08_stochastic,5,128617100,-8.6132758,41.1742477
2486710547__2334439514__cand_08_stochastic,6,11371510479,-8.6132721,41.1742523
2486710547__2334439514__cand_08_stochastic,7,11371491777,-8.6134514,41.1748262
2486710547__2334439514__cand_08_stochastic,8,128617101,-8.6134579,41.1748287
2486710547__2334439514__cand_08_stochastic,9,128616477,-8.613633,41.1747826
2486710547__2334439514__cand_08_stochastic,10,11371513838,-8.6136372,41.1747744
2486710547__2334439514__cand_08_stochastic,11,128573633,-8.614183,41.1746522
2486710547__2334439514__cand_08_stochastic,12,3092784194,-8.6186796,41.1738557
2486710547__2334439514__cand_08_stochastic,13,1110673464,-8.620333,41.1736917
2486710547__2334439514__cand_08_stochastic,14,1105984390,-8.6228809,41.1734283
2486710547__2334439514__cand_08_stochastic,15,26015929,-8.6254855,41.1731767
2486710547__2334439514__cand_08_stochastic,16,26016417,-8.6400656,41.1687869
2486710547__2334439514__cand_08_stochastic,17,25503951,-8.6420446,41.168347
2486710547__2334439514__cand_08_stochastic,18,1243857957,-8.6433016,41.1682558
2486710547__2334439514__cand_08_stochastic,19,112589349,-8.6438249,41.1686788
2486710547__2334439514__cand_08_stochastic,20,4722746602,-8.6440568,41.1688009
2486710547__2334439514__cand_08_stochastic,21,112263308,-8.6526817,41.1758181
2486710547__2334439514__cand_08_stochastic,22,4656694945,-8.6534668,41.1765788
2486710547__2334439514__cand_08_stochastic,23,4656694942,-8.6539205,41.1769507
2486710547__2334439514__cand_08_stochastic,24,111649545,-8.6542056,41.17718
2486710547__2334439514__cand_08_stochastic,25,5476877921,-8.6550611,41.1779551
2486710547__2334439514__cand_08_stochastic,26,111636738,-8.6550529,41.1779667
2486710547__2334439514__cand_08_stochastic,27,10828125192,-8.654637,41.1782172
2486710547__2334439514__cand_08_stochastic,28,1353862705,-8.6541893,41.1783531
2486710547__2334439514__cand_08_stochastic,29,4606349508,-8.652779,41.1807321
2486710547__2334439514__cand_08_stochastic,30,11028544799,-8.6528908,41.181344
2486710547__2334439514__cand_08_stochastic,31,1398246221,-8.6531732,41.1819902
2486710547__2334439514__cand_08_stochastic,32,1837851213,-8.6533132,41.1819954
2486710547__2334439514__cand_08_stochastic,33,3237136830,-8.6537587,41.1819363
2486710547__2334439514__cand_08_stochastic,34,6094501302,-8.6543188,41.1818645
2486710547__2334439514__cand_08_stochastic,35,492795541,-8.6543893,41.1819022
2486710547__2334439514__cand_08_stochastic,36,1837851208,-8.6545113,41.1818884
2486710547__2334439514__cand_08_stochastic,37,4604359585,-8.6545657,41.181833
2486710547__2334439514__cand_08_stochastic,38,6094493381,-8.6544685,41.181699
2486710547__2334439514__cand_08_stochastic,39,2334439514,-8.6539827,41.1800319
2486710547__2334439514__cand_09_stochastic,0,2486710547,-8.6110801,41.1726391
2486710547__2334439514__cand_09_stochastic,1,2486710615,-8.6128275,41.1727662
2486710547__2334439514__cand_09_stochastic,2,11105950327,-8.6131401,41.1736741
2486710547__2334439514__cand_09_stochastic,3,11105950339,-8.6132498,41.1739547
2486710547__2334439514__cand_09_stochastic,4,128560429,-8.6132806,41.1740298
2486710547__2334439514__cand_09_stochastic,5,128617100,-8.6132758,41.1742477
2486710547__2334439514__cand_09_stochastic,6,11371510479,-8.6132721,41.1742523
2486710547__2334439514__cand_09_stochastic,7,11371491777,-8.6134514,41.1748262
2486710547__2334439514__cand_09_stochastic,8,128617101,-8.6134579,41.1748287
2486710547__2334439514__cand_09_stochastic,9,128560426,-8.6136251,41.1750383
2486710547__2334439514__cand_09_stochastic,10,9560884641,-8.6136262,41.1750414
2486710547__2334439514__cand_09_stochastic,11,11105950362,-8.6136786,41.1751874
2486710547__2334439514__cand_09_stochastic,12,11105950350,-8.6138093,41.1755512
2486710547__2334439514__cand_09_stochastic,13,11105950346,-8.6138294,41.1756071
2486710547__2334439514__cand_09_stochastic,14,128560423,-8.6138761,41.1757372
2486710547__2334439514__cand_09_stochastic,15,297880033,-8.6149201,41.1756029
2486710547__2334439514__cand_09_stochastic,16,297880050,-8.6164799,41.1753924
2486710547__2334439514__cand_09_stochastic,17,2169223431,-8.6171409,41.1753008
2486710547__2334439514__cand_09_stochastic,18,2169223410,-8.6178122,41.175208
2486710547__2334439514__cand_09_stochastic,19,2169223450,-8.6185636,41.1751048
2486710547__2334439514__cand_09_stochastic,20,2169223443,-8.6191913,41.1750168
2486710547__2334439514__cand_09_stochastic,21,3250683197,-8.619497,41.1749743
2486710547__2334439514__cand_09_stochastic,22,2169223438,-8.6196454,41.1749535
2486710547__2334439514__cand_09_stochastic,23,297880052,-8.619731,41.1749415
2486710547__2334439514__cand_09_stochastic,24,297880023,-8.6202392,41.1748825
2486710547__2334439514__cand_09_stochastic,25,297880026,-8.6203577,41.1762521
2486710547__2334439514__cand_09_stochastic,26,297880027,-8.6201011,41.1765815
2486710547__2334439514__cand_09_stochastic,27,1628786734,-8.6206428,41.1767101
2486710547__2334439514__cand_09_stochastic,28,4505162242,-8.6210102,41.1768091
2486710547__2334439514__cand_09_stochastic,29,1628786750,-8.621526,41.176948
2486710547__2334439514__cand_09_stochastic,30,297880010,-8.6217287,41.1769988
2486710547__2334439514__cand_09_stochastic,31,297880007,-8.6234473,41.1774401
2486710547__2334439514__cand_09_stochastic,32,10303378032,-8.6240971,41.1776038
2486710547__2334439514__cand_09_stochastic,33,1628753285,-8.6245669,41.1777632
2486710547__2334439514__cand_09_stochastic,34,9118885990,-8.6248227,41.1774274
2486710547__2334439514__cand_09_stochastic,35,1461678986,-8.6250816,41.1770703
2486710547__2334439514__cand_09_stochastic,36,13659373841,-8.6253457,41.1767558
2486710547__2334439514__cand_09_stochastic,37,2846652420,-8.6257504,41.1764408
2486710547__2334439514__cand_09_stochastic,38,1461653515,-8.6261833,41.1763148
2486710547__2334439514__cand_09_stochastic,39,126604779,-8.6278359,41.1758929
2486710547__2334439514__cand_09_stochastic,40,1561603567,-8.6278228,41.1758151
2486710547__2334439514__cand_09_stochastic,41,1561603545,-8.6305834,41.1756143
2486710547__2334439514__cand_09_stochastic,42,1561603529,-8.6332423,41.1754608
2486710547__2334439514__cand_09_stochastic,43,542811471,-8.6336382,41.1755002
2486710547__2334439514__cand_09_stochastic,44,1561603539,-8.6348428,41.1755664
2486710547__2334439514__cand_09_stochastic,45,1933900388,-8.636081,41.1757769
2486710547__2334439514__cand_09_stochastic,46,542811466,-8.6368973,41.1759128
2486710547__2334439514__cand_09_stochastic,47,840460298,-8.6375195,41.1756784
2486710547__2334439514__cand_09_stochastic,48,3166581975,-8.6380272,41.1754616
2486710547__2334439514__cand_09_stochastic,49,559928693,-8.6387998,41.1751195
2486710547__2334439514__cand_09_stochastic,50,4585764271,-8.639331,41.1748476
2486710547__2334439514__cand_09_stochastic,51,2671507054,-8.6396429,41.1746425
2486710547__2334439514__cand_09_stochastic,52,559928695,-8.6406679,41.1740472
2486710547__2334439514__cand_09_stochastic,53,257735096,-8.6409925,41.1749747
2486710547__2334439514__cand_09_stochastic,54,8349301480,-8.6409151,41.175832
2486710547__2334439514__cand_09_stochastic,55,257735092,-8.6408662,41.1764784
2486710547__2334439514__cand_09_stochastic,56,257735090,-8.6410779,41.1769862
2486710547__2334439514__cand_09_stochastic,57,257735089,-8.6412001,41.1771318
2486710547__2334439514__cand_09_stochastic,58,10799499842,-8.6421286,41.1779303
2486710547__2334439514__cand_09_stochastic,59,257735563,-8.6424816,41.1781859
2486710547__2334439514__cand_09_stochastic,60,8341804110,-8.6425879,41.1780346
2486710547__2334439514__cand_09_stochastic,61,4526777729,-8.6432931,41.1781576
2486710547__2334439514__cand_09_stochastic,62,2181385035,-8.6434937,41.1786358
2486710547__2334439514__cand_09_stochastic,63,7186792400,-8.6440293,41.1786497
2486710547__2334439514__cand_09_stochastic,64,2181385001,-8.6441955,41.178616
2486710547__2334439514__cand_09_stochastic,65,2181385043,-8.6453723,41.1785748
2486710547__2334439514__cand_09_stochastic,66,4526777746,-8.6457572,41.1789277
2486710547__2334439514__cand_09_stochastic,67,7805007674,-8.6461008,41.1790756
2486710547__2334439514__cand_09_stochastic,68,429378625,-8.6462308,41.1790852
2486710547__2334439514__cand_09_stochastic,69,1225943122,-8.6465924,41.1790148
2486710547__2334439514__cand_09_stochastic,70,1225943124,-8.6472348,41.1789679
2486710547__2334439514__cand_09_stochastic,71,3166557401,-8.6485382,41.1792776
2486710547__2334439514__cand_09_stochastic,72,8342795862,-8.6491042,41.1807788
2486710547__2334439514__cand_09_stochastic,73,416480025,-8.649126,41.1809158
2486710547__2334439514__cand_09_stochastic,74,1837851182,-8.6493662,41.1809911
2486710547__2334439514__cand_09_stochastic,75,3897692305,-8.6494244,41.1809583
2486710547__2334439514__cand_09_stochastic,76,111641067,-8.6499464,41.180656
2486710547__2334439514__cand_09_stochastic,77,5476877544,-8.6509152,41.180092
2486710547__2334439514__cand_09_stochastic,78,9864964885,-8.6515085,41.179759
2486710547__2334439514__cand_09_stochastic,79,10828125196,-8.652259,41.1793321
2486710547__2334439514__cand_09_stochastic,80,3139458015,-8.6523632,41.1792735
2486710547__2334439514__cand_09_stochastic,81,422548043,-8.6527298,41.1790594
2486710547__2334439514__cand_09_stochastic,82,111641071,-8.6535155,41.1787218
2486710547__2334439514__cand_09_stochastic,83,3139458021,-8.6536003,41.1792383
2486710547__2334439514__cand_09_stochastic,84,2197440824,-8.6540033,41.1792479
2486710547__2334439514__cand_09_stochastic,85,8788346797,-8.6540251,41.1792804
2486710547__2334439514__cand_09_stochastic,86,2197440897,-8.6541234,41.1795126
2486710547__2334439514__cand_09_stochastic,87,2197440890,-8.6541282,41.1795778
2486710547__2334439514__cand_09_stochastic,88,5869802255,-8.6541317,41.1797002
2486710547__2334439514__cand_09_stochastic,89,2334439514,-8.6539827,41.1800319
2486710547__2486710615__cand_01_fastest,0,2486710547,-8.6110801,41.1726391
2486710547__2486710615__cand_01_fastest,1,2486710615,-8.6128275,41.1727662
2486710547__25620743__cand_01_fastest,0,2486710547,-8.6110801,41.1726391
2486710547__25620743__cand_01_fastest,1,343646697,-8.6111674,41.1717854
2486710547__25620743__cand_01_fastest,2,343646688,-8.6112781,41.1709494
2486710547__25620743__cand_01_fastest,3,425725650,-8.6101283,41.1703101
2486710547__25620743__cand_01_fastest,4,2873770138,-8.6107555,41.1697587
2486710547__25620743__cand_01_fastest,5,6034367201,-8.6109396,41.1696016
2486710547__25620743__cand_01_fastest,6,8091578303,-8.6112827,41.1692953
2486710547__25620743__cand_01_fastest,7,8091601035,-8.6116175,41.1689988
2486710547__25620743__cand_01_fastest,8,8091601034,-8.6118589,41.1687937
2486710547__25620743__cand_01_fastest,9,425725652,-8.6123413,41.1684123
2486710547__25620743__cand_01_fastest,10,474797429,-8.6119451,41.1674576
2486710547__25620743__cand_01_fastest,11,474794842,-8.6118213,41.16716
2486710547__25620743__cand_01_fastest,12,128560446,-8.611777,41.1670337
2486710547__25620743__cand_01_fastest,13,474793789,-8.6115648,41.1665059
2486710547__25620743__cand_01_fastest,14,8091600964,-8.6111246,41.1654187
2486710547__25620743__cand_01_fastest,15,128560448,-8.6109795,41.1649768
2486710547__25620743__cand_01_fastest,16,2958410861,-8.6109892,41.1645454
2486710547__25620743__cand_01_fastest,17,9119066032,-8.6110233,41.1638334
2486710547__25620743__cand_01_fastest,18,122452427,-8.6111351,41.1627093
2486710547__25620743__cand_01_fastest,19,126617428,-8.6113581,41.161719
2486710547__25620743__cand_01_fastest,20,126617430,-8.6096194,41.1614897
2486710547__25620743__cand_01_fastest,21,9119071651,-8.6097391,41.1611704
2486710547__25620743__cand_01_fastest,22,10926636886,-8.6099471,41.1606358
2486710547__25620743__cand_01_fastest,23,5291598308,-8.6099276,41.1604309
2486710547__25620743__cand_01_fastest,24,129548929,-8.6099648,41.1587303
2486710547__25620743__cand_01_fastest,25,473873465,-8.6099785,41.1574804
2486710547__25620743__cand_01_fastest,26,129548927,-8.6099838,41.157254
2486710547__25620743__cand_01_fastest,27,1209790928,-8.610038,41.1556591
2486710547__25620743__cand_01_fastest,28,25632375,-8.6100477,41.1551976
2486710547__25620743__cand_01_fastest,29,7056419949,-8.6100567,41.1542418
2486710547__25620743__cand_01_fastest,30,452682304,-8.6100572,41.1542028
2486710547__25620743__cand_01_fastest,31,452682289,-8.6100624,41.15362
2486710547__25620743__cand_01_fastest,32,452682297,-8.6100626,41.1535021
2486710547__25620743__cand_01_fastest,33,452682270,-8.6100128,41.153282
2486710547__25620743__cand_01_fastest,34,452682249,-8.6100429,41.1521134
2486710547__25620743__cand_01_fastest,35,25632376,-8.6101425,41.1518487
2486710547__25620743__cand_01_fastest,36,1676280585,-8.6108859,41.1508229
2486710547__25620743__cand_01_fastest,37,2893310955,-8.6108577,41.1505507
2486710547__25620743__cand_01_fastest,38,12241567151,-8.6112234,41.1494158
2486710547__25620743__cand_01_fastest,39,286969224,-8.6112107,41.1492871
2486710547__25620743__cand_01_fastest,40,25620743,-8.6112856,41.147888
2486710547__25620743__cand_02_corridor,0,2486710547,-8.6110801,41.1726391
2486710547__25620743__cand_02_corridor,1,2486710615,-8.6128275,41.1727662
2486710547__25620743__cand_02_corridor,2,128566335,-8.6127436,41.1718292
2486710547__25620743__cand_02_corridor,3,128560437,-8.6128402,41.1710753
2486710547__25620743__cand_02_corridor,4,128560439,-8.6129333,41.170369
2486710547__25620743__cand_02_corridor,5,4457834696,-8.61284,41.1696094
2486710547__25620743__cand_02_corridor,6,1216466457,-8.6123911,41.1685124
2486710547__25620743__cand_02_corridor,7,425725652,-8.6123413,41.1684123
2486710547__25620743__cand_02_corridor,8,474797429,-8.6119451,41.1674576
2486710547__25620743__cand_02_corridor,9,474794842,-8.6118213,41.16716
2486710547__25620743__cand_02_corridor,10,128560446,-8.611777,41.1670337
2486710547__25620743__cand_02_corridor,11,474793789,-8.6115648,41.1665059
2486710547__25620743__cand_02_corridor,12,8091600964,-8.6111246,41.1654187
2486710547__25620743__cand_02_corridor,13,128560448,-8.6109795,41.1649768
2486710547__25620743__cand_02_corridor,14,2958410861,-8.6109892,41.1645454
2486710547__25620743__cand_02_corridor,15,9119066032,-8.6110233,41.1638334
2486710547__25620743__cand_02_corridor,16,122452427,-8.6111351,41.1627093
2486710547__25620743__cand_02_corridor,17,126617428,-8.6113581,41.161719
2486710547__25620743__cand_02_corridor,18,126617430,-8.6096194,41.1614897
2486710547__25620743__cand_02_corridor,19,9119071651,-8.6097391,41.1611704
2486710547__25620743__cand_02_corridor,20,10926636886,-8.6099471,41.1606358
2486710547__25620743__cand_02_corridor,21,5291598308,-8.6099276,41.1604309
2486710547__25620743__cand_02_corridor,22,129548929,-8.6099648,41.1587303
2486710547__25620743__cand_02_corridor,23,473873465,-8.6099785,41.1574804
2486710547__25620743__cand_02_corridor,24,129548927,-8.6099838,41.157254
2486710547__25620743__cand_02_corridor,25,1209790928,-8.610038,41.1556591
2486710547__25620743__cand_02_corridor,26,25632375,-8.6100477,41.1551976
2486710547__25620743__cand_02_corridor,27,7056419949,-8.6100567,41.1542418
2486710547__25620743__cand_02_corridor,28,452682304,-8.6100572,41.1542028
2486710547__25620743__cand_02_corridor,29,452682289,-8.6100624,41.15362
2486710547__25620743__cand_02_corridor,30,452682297,-8.6100626,41.1535021
2486710547__25620743__cand_02_corridor,31,452682270,-8.6100128,41.153282
2486710547__25620743__cand_02_corridor,32,452682249,-8.6100429,41.1521134
2486710547__25620743__cand_02_corridor,33,25632376,-8.6101425,41.1518487
2486710547__25620743__cand_02_corridor,34,1676280585,-8.6108859,41.1508229
2486710547__25620743__cand_02_corridor,35,2893310955,-8.6108577,41.1505507
2486710547__25620743__cand_02_corridor,36,12241567151,-8.6112234,41.1494158
2486710547__25620743__cand_02_corridor,37,286969224,-8.6112107,41.1492871
2486710547__25620743__cand_02_corridor,38,25620743,-8.6112856,41.147888
2486710547__25620743__cand_03_corridor,0,2486710547,-8.6110801,41.1726391
2486710547__25620743__cand_03_corridor,1,343646697,-8.6111674,41.1717854
2486710547__25620743__cand_03_corridor,2,343646688,-8.6112781,41.1709494
2486710547__25620743__cand_03_corridor,3,425725650,-8.6101283,41.1703101
2486710547__25620743__cand_03_corridor,4,343646689,-8.608568,41.1694278
2486710547__25620743__cand_03_corridor,5,435468987,-8.6098197,41.1684728
2486710547__25620743__cand_03_corridor,6,435469018,-8.6091985,41.1681425
2486710547__25620743__cand_03_corridor,7,435469023,-8.6095595,41.1674835
2486710547__25620743__cand_03_corridor,8,435469019,-8.6092693,41.1669736
2486710547__25620743__cand_03_corridor,9,435477342,-8.6092151,41.1666644
2486710547__25620743__cand_03_corridor,10,1165603979,-8.6092575,41.1660168
2486710547__25620743__cand_03_corridor,11,4526689718,-8.6092634,41.1657443
2486710547__25620743__cand_03_corridor,12,9119066034,-8.6089174,41.1657264
2486710547__25620743__cand_03_corridor,13,129548933,-8.6084213,41.1657008
2486710547__25620743__cand_03_corridor,14,12099451680,-8.6084415,41.16539
2486710547__25620743__cand_03_corridor,15,2585545679,-8.6085008,41.1644416
2486710547__25620743__cand_03_corridor,16,12297634656,-8.6086569,41.163826
2486710547__25620743__cand_03_corridor,17,12297634663,-8.6086757,41.1637819
2486710547__25620743__cand_03_corridor,18,122452425,-8.6092234,41.1624758
2486710547__25620743__cand_03_corridor,19,126617430,-8.6096194,41.1614897
2486710547__25620743__cand_03_corridor,20,9119071651,-8.6097391,41.1611704
2486710547__25620743__cand_03_corridor,21,10926636886,-8.6099471,41.1606358
2486710547__25620743__cand_03_corridor,22,5291598308,-8.6099276,41.1604309
2486710547__25620743__cand_03_corridor,23,129548929,-8.6099648,41.1587303
2486710547__25620743__cand_03_corridor,24,473873465,-8.6099785,41.1574804
2486710547__25620743__cand_03_corridor,25,129548927,-8.6099838,41.157254
2486710547__25620743__cand_03_corridor,26,1209790928,-8.610038,41.1556591
2486710547__25620743__cand_03_corridor,27,25632375,-8.6100477,41.1551976
2486710547__25620743__cand_03_corridor,28,7056419949,-8.6100567,41.1542418
2486710547__25620743__cand_03_corridor,29,452682304,-8.6100572,41.1542028
2486710547__25620743__cand_03_corridor,30,452682289,-8.6100624,41.15362
2486710547__25620743__cand_03_corridor,31,452682297,-8.6100626,41.1535021
2486710547__25620743__cand_03_corridor,32,452682270,-8.6100128,41.153282
2486710547__25620743__cand_03_corridor,33,452682249,-8.6100429,41.1521134
2486710547__25620743__cand_03_corridor,34,25632376,-8.6101425,41.1518487
2486710547__25620743__cand_03_corridor,35,1676280585,-8.6108859,41.1508229
2486710547__25620743__cand_03_corridor,36,2893310955,-8.6108577,41.1505507
2486710547__25620743__cand_03_corridor,37,12241567151,-8.6112234,41.1494158
2486710547__25620743__cand_03_corridor,38,286969224,-8.6112107,41.1492871
2486710547__25620743__cand_03_corridor,39,25620743,-8.6112856,41.147888
2486710547__25620743__cand_04_corridor,0,2486710547,-8.6110801,41.1726391
2486710547__25620743__cand_04_corridor,1,2486710615,-8.6128275,41.1727662
2486710547__25620743__cand_04_corridor,2,128566335,-8.6127436,41.1718292
2486710547__25620743__cand_04_corridor,3,128560437,-8.6128402,41.1710753
2486710547__25620743__cand_04_corridor,4,128560439,-8.6129333,41.170369
2486710547__25620743__cand_04_corridor,5,4457834696,-8.61284,41.1696094
2486710547__25620743__cand_04_corridor,6,1216466457,-8.6123911,41.1685124
2486710547__25620743__cand_04_corridor,7,425725652,-8.6123413,41.1684123
2486710547__25620743__cand_04_corridor,8,474797429,-8.6119451,41.1674576
2486710547__25620743__cand_04_corridor,9,474794842,-8.6118213,41.16716
2486710547__25620743__cand_04_corridor,10,128560446,-8.611777,41.1670337
2486710547__25620743__cand_04_corridor,11,474793789,-8.6115648,41.1665059
2486710547__25620743__cand_04_corridor,12,8091600964,-8.6111246,41.1654187
2486710547__25620743__cand_04_corridor,13,128560448,-8.6109795,41.1649768
2486710547__25620743__cand_04_corridor,14,2958410861,-8.6109892,41.1645454
2486710547__25620743__cand_04_corridor,15,9119066032,-8.6110233,41.1638334
2486710547__25620743__cand_04_corridor,16,122452427,-8.6111351,41.1627093
2486710547__25620743__cand_04_corridor,17,126617428,-8.6113581,41.161719
2486710547__25620743__cand_04_corridor,18,137993249,-8.6115801,41.1606857
2486710547__25620743__cand_04_corridor,19,9865058548,-8.6117894,41.1597375
2486710547__25620743__cand_04_corridor,20,1216789894,-8.6118316,41.1595592
2486710547__25620743__cand_04_corridor,21,1216789883,-8.6119679,41.1590331
2486710547__25620743__cand_04_corridor,22,473879871,-8.6120698,41.158661
2486710547__25620743__cand_04_corridor,23,128560274,-8.6122357,41.158123
2486710547__25620743__cand_04_corridor,24,5291538825,-8.6124748,41.1576683
2486710547__25620743__cand_04_corridor,25,128560275,-8.6126514,41.1573409
2486710547__25620743__cand_04_corridor,26,1422610110,-8.6127422,41.157178
2486710547__25620743__cand_04_corridor,27,474677934,-8.6130665,41.1566312
2486710547__25620743__cand_04_corridor,28,1788787115,-8.613285,41.1555082
2486710547__25620743__cand_04_corridor,29,1788787039,-8.6132882,41.1552551
2486710547__25620743__cand_04_corridor,30,4685392607,-8.613296,41.154908
2486710547__25620743__cand_04_corridor,31,25632285,-8.6133161,41.1541883
2486710547__25620743__cand_04_corridor,32,25632293,-8.6132636,41.1537385
2486710547__25620743__cand_04_corridor,33,25620653,-8.6120602,41.1536345
2486710547__25620743__cand_04_corridor,34,4685392598,-8.611451,41.1535856
2486710547__25620743__cand_04_corridor,35,10840321818,-8.6104294,41.1535046
2486710547__25620743__cand_04_corridor,36,452682297,-8.6100626,41.1535021
2486710547__25620743__cand_04_corridor,37,452682270,-8.6100128,41.153282
2486710547__25620743__cand_04_corridor,38,452682249,-8.6100429,41.1521134
2486710547__25620743__cand_04_corridor,39,25632376,-8.6101425,41.1518487
2486710547__25620743__cand_04_corridor,40,1676280585,-8.6108859,41.1508229
2486710547__25620743__cand_04_corridor,41,2893310955,-8.6108577,41.1505507
2486710547__25620743__cand_04_corridor,42,12241567151,-8.6112234,41.1494158
2486710547__25620743__cand_04_corridor,43,286969224,-8.6112107,41.1492871
2486710547__25620743__cand_04_corridor,44,25620743,-8.6112856,41.147888
2486710547__25620743__cand_05_penalty,0,2486710547,-8.6110801,41.1726391
2486710547__25620743__cand_05_penalty,1,343646697,-8.6111674,41.1717854
2486710547__25620743__cand_05_penalty,2,343646688,-8.6112781,41.1709494
2486710547__25620743__cand_05_penalty,3,425725650,-8.6101283,41.1703101
2486710547__25620743__cand_05_penalty,4,2873770138,-8.6107555,41.1697587
2486710547__25620743__cand_05_penalty,5,6034367201,-8.6109396,41.1696016
2486710547__25620743__cand_05_penalty,6,8091578303,-8.6112827,41.1692953
2486710547__25620743__cand_05_penalty,7,8091601035,-8.6116175,41.1689988
2486710547__25620743__cand_05_penalty,8,8091601034,-8.6118589,41.1687937
2486710547__25620743__cand_05_penalty,9,425725652,-8.6123413,41.1684123
2486710547__25620743__cand_05_penalty,10,474797429,-8.6119451,41.1674576
2486710547__25620743__cand_05_penalty,11,474794842,-8.6118213,41.16716
2486710547__25620743__cand_05_penalty,12,128560446,-8.611777,41.1670337
2486710547__25620743__cand_05_penalty,13,474793789,-8.6115648,41.1665059
2486710547__25620743__cand_05_penalty,14,8091600964,-8.6111246,41.1654187
2486710547__25620743__cand_05_penalty,15,128560448,-8.6109795,41.1649768
2486710547__25620743__cand_05_penalty,16,2958410861,-8.6109892,41.1645454
2486710547__25620743__cand_05_penalty,17,9119066032,-8.6110233,41.1638334
2486710547__25620743__cand_05_penalty,18,122452427,-8.6111351,41.1627093
2486710547__25620743__cand_05_penalty,19,126617428,-8.6113581,41.161719
2486710547__25620743__cand_05_penalty,20,137993249,-8.6115801,41.1606857
2486710547__25620743__cand_05_penalty,21,9865058548,-8.6117894,41.1597375
2486710547__25620743__cand_05_penalty,22,1216789894,-8.6118316,41.1595592
2486710547__25620743__cand_05_penalty,23,1216789883,-8.6119679,41.1590331
