,from_node,to_node,edge_id,length_m,travel_time_sec,weight,graph_type
101954,11981133832,11981133830,11981133832|11981133830|0,3.258308398435478,0.2529278437983769,0.2529278437983769,time
101955,11981133832,11981133831,11981133832|11981133831|0,20.13546445036928,2.1551949207297305,2.1551949207297305,time
101956,11981133832,11985344062,11981133832|11985344062|0,38.62715794752603,4.134449186207194,4.134449186207194,time
101957,11981133833,11981133834,11981133833|11981133834|0,27.356131323606636,2.92805737979246,2.92805737979246,time
101958,11981133834,11988893286,11981133834|11988893286|0,0.4619239498244701,0.035857081141868606,0.035857081141868606,time
101959,11981133834,11985344064,11981133834|11985344064|0,3.3254661642269134,0.2581409994665452,0.2581409994665452,time
101960,11981133834,11981133833,11981133834|11981133833|0,27.356131323606636,2.92805737979246,2.92805737979246,time
101961,11981133835,11981133836,11981133835|11981133836|0,27.75278505866288,2.9705131233482542,2.9705131233482542,time
101962,11981133836,11988893288,11981133836|11988893288|0,0.34089756757832773,0.02646234677021329,0.02646234677021329,time
101963,11981133836,11988893286,11981133836|11988893286|0,20.881508789238676,1.62093772211832,1.62093772211832,time
101964,11981133836,11981133835,11981133836|11981133835|0,27.75278505866288,2.9705131233482542,2.9705131233482542,time
101965,11981133837,11981133838,11981133837|11981133838|0,28.090795139263744,3.0066919565041528,3.0066919565041528,time
101966,11981133838,11988938059,11981133838|11988938059|0,20.272752081192554,1.5736826735667968,1.5736826735667968,time
101967,11981133838,11988893290,11981133838|11988893290|0,0.42801269922503876,0.0332247030960277,0.0332247030960277,time
101968,11981133838,11981133837,11981133838|11981133837|0,28.090795139263744,3.0066919565041528,3.0066919565041528,time
101969,11981133845,11988938053,11981133845|11988938053|0,9.565343526825307,1.0238243987300144,1.0238243987300144,time
101970,11981710768,11981710769,11981710768|11981710769|0,10.224881050948891,1.0944178496794779,1.0944178496794779,time
101971,11981710769,11981710768,11981710769|11981710768|0,10.224881050948891,1.0944178496794779,1.0944178496794779,time
101972,11981710769,1199517248,11981710769|1199517248|0,42.405624603597836,3.2917581408381817,3.2917581408381817,time
101973,11981710769,11983538341,11981710769|11983538341|0,9.819991223168481,0.7622818046896962,0.7622818046896962,time
101974,11981710770,11981710772,11981710770|11981710772|0,34.54467006123414,3.697481011067058,3.697481011067058,time
101975,11981710772,11981710774,11981710772|11981710774|0,4.775548428301918,0.370704371478497,0.370704371478497,time
101976,11981710772,1199517248,11981710772|1199517248|0,27.0430310073892,2.09922901274658,2.09922901274658,time
101977,11981710772,11981710770,11981710772|11981710770|0,34.54467006123414,3.697481011067058,3.697481011067058,time
101978,11981710773,11981710774,11981710773|11981710774|0,27.4495072777934,2.9380518541030796,2.9380518541030796,time
101979,11981710774,11981710772,11981710774|11981710772|0,4.775548428301918,0.370704371478497,0.370704371478497,time
101980,11981710774,11981710773,11981710774|11981710773|0,27.4495072777934,2.9380518541030796,2.9380518541030796,time
101981,11981710774,11981710776,11981710774|11981710776|0,20.480028179546178,1.5897725859436287,1.5897725859436287,time
101982,11981710775,11981710776,11981710775|11981710776|0,39.244912179820545,4.2005703718884115,4.2005703718884115,time
101983,11981710776,10004465551,11981710776|10004465551|0,4.152058453828889,0.3223056456399333,0.3223056456399333,time
101984,11981710776,11981710775,11981710776|11981710775|0,39.244912179820545,4.2005703718884115,4.2005703718884115,time
101985,11981710776,11981710774,11981710776|11981710774|0,20.480028179546178,1.5897725859436287,1.5897725859436287,time
101986,11981710777,10004465551,11981710777|10004465551|0,39.223355796083894,4.19826308919061,4.19826308919061,time
101987,11981710778,11981710779,11981710778|11981710779|0,39.58138416651926,4.236584575508512,4.236584575508512,time
101988,11981710779,1199517430,11981710779|1199517430|0,4.226291613278596,0.3280680323332772,0.3280680323332772,time
101989,11981710779,10004465551,11981710779|10004465551|0,19.67848453982228,1.5275523539351996,1.5275523539351996,time
101990,11981710779,11981710778,11981710779|11981710778|0,39.58138416651926,4.236584575508512,4.236584575508512,time
101991,11983538331,11983538332,11983538331|11983538332|0,45.99736286676112,4.923317416479449,4.923317416479449,time
101992,11983538332,11983538335,11983538332|11983538335|0,3.0410128842595574,0.23606016918109238,0.23606016918109238,time
101993,11983538332,11983538333,11983538332|11983538333|0,26.70876709168027,2.858766894442656,2.858766894442656,time
101994,11983538332,11983538331,11983538332|11983538331|0,45.99736286676112,4.923317416479449,4.923317416479449,time
101995,11983538333,11983538332,11983538333|11983538332|0,26.70876709168027,2.858766894442656,2.858766894442656,time
101996,11983538334,11983538335,11983538334|11983538335|0,26.66483738677985,2.8540648883327946,2.8540648883327946,time
101997,11983538335,11983538332,11983538335|11983538332|0,3.0410128842595574,0.23606016918109238,0.23606016918109238,time
101998,11983538335,11983538334,11983538335|11983538334|0,26.66483738677985,2.8540648883327946,2.8540648883327946,time
101999,11983538335,11983538337,11983538335|11983538337|0,21.28546866445128,1.6522953125378288,1.6522953125378288,time
102000,11983538336,11983538337,11983538336|11983538337|0,26.844652759425706,2.873311386408401,2.873311386408401,time
102001,11983538337,1199517247,11983538337|1199517247|0,3.114261559401962,0.24174613478022103,0.24174613478022103,time
102002,11983538337,11983538336,11983538337|11983538336|0,26.844652759425706,2.873311386408401,2.873311386408401,time
102003,11983538337,11983538335,11983538337|11983538335|0,21.28546866445128,1.6522953125378288,1.6522953125378288,time
102004,11983538338,1199517247,11983538338|1199517247|0,28.072832860369342,3.0047693680119245,3.0047693680119245,time
102005,11983538339,11983538341,11983538339|11983538341|0,42.7747427812439,4.578384998512753,4.578384998512753,time
102006,11983538341,11981710769,11983538341|11981710769|0,9.819991223168481,0.7622818046896962,0.7622818046896962,time
102007,11983538341,1199517247,11983538341|1199517247|0,10.825305356604474,0.8403198247347268,0.8403198247347268,time
102008,11983538341,11983538339,11983538341|11983538339|0,42.7747427812439,4.578384998512753,4.578384998512753,time
102009,11985343991,1199517430,11985343991|1199517430|0,39.60963655477468,4.239608563547956,4.239608563547956,time
102010,11985343992,11985343993,11985343992|11985343993|0,38.612978753224525,4.132931519325758,4.132931519325758,time
102011,11985343993,11985343995,11985343993|11985343995|0,4.175202131779065,0.3241021853917605,0.3241021853917605,time
102012,11985343993,11981061354,11985343993|11981061354|0,0.8026622525062961,0.06230706489362597,0.06230706489362597,time
102013,11985343993,11985343992,11985343993|11985343992|0,38.612978753224525,4.132931519325758,4.132931519325758,time
102014,11985343994,11985343995,11985343994|11985343995|0,39.17798838979217,4.19340719903483,4.19340719903483,time
102015,11985343995,11985343997,11985343995|11985343997|0,19.978531832244123,1.5508436773551182,1.5508436773551182,time
102016,11985343995,11985343993,11985343995|11985343993|0,4.175202131779065,0.3241021853917605,0.3241021853917605,time
102017,11985343995,11985343994,11985343995|11985343994|0,39.17798838979217,4.19340719903483,4.19340719903483,time
102018,11985343996,11985343997,11985343996|11985343997|0,39.07137559264528,4.181995922207215,4.181995922207215,time
102019,11985343997,11985343999,11985343997|11985343999|0,3.921039314309859,0.3043726676373718,0.3043726676373718,time
102020,11985343997,11985343995,11985343997|11985343995|0,19.978531832244123,1.5508436773551182,1.5508436773551182,time
102021,11985343997,11985343996,11985343997|11985343996|0,39.07137559264528,4.181995922207215,4.181995922207215,time
102022,11985343998,11985343999,11985343998|11985343999|0,39.016490451022506,4.17612130338526,4.17612130338526,time
102023,11985343999,11981133828,11985343999|11981133828|0,0.7493106113028011,0.05816561665650268,0.05816561665650268,time
102024,11985343999,11985343997,11985343999|11985343997|0,3.921039314309859,0.3043726676373718,0.3043726676373718,time
102025,11985343999,11985343998,11985343999|11985343998|0,39.016490451022506,4.17612130338526,4.17612130338526,time
102026,11985344000,11985344001,11985344000|11985344001|0,39.32055195623879,4.208666458390093,4.208666458390093,time
102027,11985344001,11981133830,11985344001|11981133830|0,0.7160638318398046,0.05558481852000535,0.05558481852000535,time
102028,11985344001,11981133828,11985344001|11981133828|0,19.563686306712242,1.5186410828025079,1.5186410828025079,time
102029,11985344001,11985344000,11985344001|11985344000|0,39.32055195623879,4.208666458390093,4.208666458390093,time
102030,11985344062,11981133832,11985344062|11981133832|0,38.62715794752603,4.134449186207194,4.134449186207194,time
102031,11985344063,11985344064,11985344063|11985344064|0,33.45568559774145,3.5809218032942276,3.5809218032942276,time
102032,11985344064,11981133834,11985344064|11981133834|0,3.3254661642269134,0.2581409994665452,0.2581409994665452,time
102033,11985344064,11981133832,11985344064|11981133832|0,21.129438483927395,1.6401833905520746,1.6401833905520746,time
102034,11985344064,11985344063,11985344064|11985344063|0,33.45568559774145,3.5809218032942276,3.5809218032942276,time
102035,11988892158,11988938053,11988892158|11988938053|0,15.756947403030082,1.1966039584623624,1.1966039584623624,time
102036,11988892160,11988893297,11988892160|11988893297|0,8.45474611010731,0.9049518533568536,0.9049518533568536,time
102037,11988892160,1640856451,11988892160|1640856451|0,23.512547393508285,1.7855747414118728,1.7855747414118728,time
102038,11988892167,11988937988,11988892167|11988937988|0,3.382827244460896,0.2568964894011017,0.2568964894011017,time
102039,11988892167,11988937975,11988892167|11988937975|0,10.610198122854948,0.8236220164966161,0.8236220164966161,time
102040,11988893285,11988893286,11988893285|11988893286|0,28.896630284781757,3.0929443405426085,3.0929443405426085,time
102041,11988893286,11981133836,11988893286|11981133836|0,20.881508789238676,1.62093772211832,1.62093772211832,time
102042,11988893286,11981133834,11988893286|11981133834|0,0.4619239498244701,0.035857081141868606,0.035857081141868606,time
102043,11988893286,11988893285,11988893286|11988893285|0,28.896630284781757,3.0929443405426085,3.0929443405426085,time
102044,11988893287,11988893288,11988893287|11988893288|0,28.637056304883828,3.0651608978309426,3.0651608978309426,time
102045,11988893288,11988893290,11988893288|11988893290|0,2.9244971634682515,0.22701557719510687,0.22701557719510687,time
102046,11988893288,11981133836,11988893288|11981133836|0,0.34089756757832773,0.02646234677021329,0.02646234677021329,time
102047,11988893288,11988893287,11988893288|11988893287|0,28.637056304883828,3.0651608978309426,3.0651608978309426,time
102048,11988893289,11988893290,11988893289|11988893290|0,28.64537149012806,3.0660509118183263,3.0660509118183263,time
102049,11988893290,11981133838,11988893290|11981133838|0,0.42801269922503876,0.0332247030960277,0.0332247030960277,time
102050,11988893290,11988893288,11988893290|11988893288|0,2.9244971634682515,0.22701557719510687,0.22701557719510687,time
102051,11988893290,11988893289,11988893290|11988893289|0,28.64537149012806,3.0660509118183263,3.0660509118183263,time
102052,11988893291,11988893293,11988893291|11988893293|0,25.31948153876654,2.7100650269261135,2.7100650269261135,time
102053,11988893293,1199517317,11988893293|1199517317|0,26.811944979552777,2.0361354693890936,2.0361354693890936,time
102054,11988893293,1199517205,11988893293|1199517205|0,8.786040388817176,0.6672238244856413,0.6672238244856413,time
102055,11988893293,11988893291,11988893293|11988893291|0,25.31948153876654,2.7100650269261135,2.7100650269261135,time
102056,11988893297,11988892160,11988893297|11988892160|0,8.45474611010731,0.9049518533568536,0.9049518533568536,time
102057,11988937969,11988892167,11988937969|11988892167|0,18.836897093875812,1.430499515619722,1.430499515619722,time
102058,11988937969,11988937975,11988937969|11988937975|0,26.39575061746651,2.048983543829418,2.048983543829418,time
